filename,age
cv-valid-train/sample-003806.mp3,29
cv-valid-train/sample-003808.mp3,20
cv-valid-train/sample-003809.mp3,29
cv-valid-train/sample-003812.mp3,24
cv-valid-train/sample-003813.mp3,21
cv-valid-train/sample-003816.mp3,60
cv-valid-train/sample-003817.mp3,44
cv-valid-train/sample-003818.mp3,28
cv-valid-train/sample-003821.mp3,13
cv-valid-train/sample-003824.mp3,29
cv-valid-train/sample-003825.mp3,49
cv-valid-train/sample-003827.mp3,46
cv-valid-train/sample-003828.mp3,34
cv-valid-train/sample-003830.mp3,29
cv-valid-train/sample-003832.mp3,47
cv-valid-train/sample-003833.mp3,55
cv-valid-train/sample-003836.mp3,26
cv-valid-train/sample-003837.mp3,40
cv-valid-train/sample-003838.mp3,60
cv-valid-train/sample-003841.mp3,25
cv-valid-train/sample-003846.mp3,34
cv-valid-train/sample-003847.mp3,48
cv-valid-train/sample-003849.mp3,50
cv-valid-train/sample-003850.mp3,24
cv-valid-train/sample-003852.mp3,71
cv-valid-train/sample-003853.mp3,56
cv-valid-train/sample-003854.mp3,28
cv-valid-train/sample-003858.mp3,33
cv-valid-train/sample-003863.mp3,51
cv-valid-train/sample-003877.mp3,77
cv-valid-train/sample-003878.mp3,43
cv-valid-train/sample-003879.mp3,58
cv-valid-train/sample-003880.mp3,27
cv-valid-train/sample-003881.mp3,34
cv-valid-train/sample-003891.mp3,40
cv-valid-train/sample-003894.mp3,32
cv-valid-train/sample-003895.mp3,15
cv-valid-train/sample-003904.mp3,58
cv-valid-train/sample-003905.mp3,21
cv-valid-train/sample-003906.mp3,46
cv-valid-train/sample-003911.mp3,23
cv-valid-train/sample-003913.mp3,39
cv-valid-train/sample-003915.mp3,32
cv-valid-train/sample-003917.mp3,35
cv-valid-train/sample-003922.mp3,46
cv-valid-train/sample-003924.mp3,28
cv-valid-train/sample-003925.mp3,55
cv-valid-train/sample-003926.mp3,55
cv-valid-train/sample-003928.mp3,64
cv-valid-train/sample-003930.mp3,40
cv-valid-train/sample-003932.mp3,22
cv-valid-train/sample-003933.mp3,28
cv-valid-train/sample-003936.mp3,24
cv-valid-train/sample-003937.mp3,27
cv-valid-train/sample-003940.mp3,21
cv-valid-train/sample-003942.mp3,56
cv-valid-train/sample-003944.mp3,22
cv-valid-train/sample-003949.mp3,29
cv-valid-train/sample-003950.mp3,28
cv-valid-train/sample-003953.mp3,64
cv-valid-train/sample-003954.mp3,46
cv-valid-train/sample-003955.mp3,24
cv-valid-train/sample-003956.mp3,59
cv-valid-train/sample-003962.mp3,24
cv-valid-train/sample-003964.mp3,67
cv-valid-train/sample-003967.mp3,78
cv-valid-train/sample-003970.mp3,51
cv-valid-train/sample-003980.mp3,38
cv-valid-train/sample-003984.mp3,26
cv-valid-train/sample-003985.mp3,20
cv-valid-train/sample-003987.mp3,33
cv-valid-train/sample-003989.mp3,20
cv-valid-train/sample-003991.mp3,46
cv-valid-train/sample-003995.mp3,28
cv-valid-train/sample-003996.mp3,68
cv-valid-train/sample-003999.mp3,21
cv-valid-train/sample-004000.mp3,59
cv-valid-train/sample-004001.mp3,17
cv-valid-train/sample-004004.mp3,25
cv-valid-train/sample-004008.mp3,33
cv-valid-train/sample-004013.mp3,24
cv-valid-train/sample-004020.mp3,51
cv-valid-train/sample-004024.mp3,45
cv-valid-train/sample-004025.mp3,37
cv-valid-train/sample-004026.mp3,79
cv-valid-train/sample-004027.mp3,48
cv-valid-train/sample-004028.mp3,67
cv-valid-train/sample-004030.mp3,33
cv-valid-train/sample-004033.mp3,29
cv-valid-train/sample-004034.mp3,25
cv-valid-train/sample-004036.mp3,66
cv-valid-train/sample-004038.mp3,23
cv-valid-train/sample-004039.mp3,59
cv-valid-train/sample-004040.mp3,44
cv-valid-train/sample-004042.mp3,45
cv-valid-train/sample-004045.mp3,45
cv-valid-train/sample-004046.mp3,37
cv-valid-train/sample-004047.mp3,33
cv-valid-train/sample-004051.mp3,45
cv-valid-train/sample-004055.mp3,25
cv-valid-train/sample-004056.mp3,38
cv-valid-train/sample-004057.mp3,60
cv-valid-train/sample-004061.mp3,52
cv-valid-train/sample-004063.mp3,46
cv-valid-train/sample-004066.mp3,24
cv-valid-train/sample-004069.mp3,31
cv-valid-train/sample-004070.mp3,24
cv-valid-train/sample-004071.mp3,36
cv-valid-train/sample-004076.mp3,56
cv-valid-train/sample-004080.mp3,34
cv-valid-train/sample-004092.mp3,30
cv-valid-train/sample-004093.mp3,49
cv-valid-train/sample-004096.mp3,44
cv-valid-train/sample-004099.mp3,17
cv-valid-train/sample-004100.mp3,34
cv-valid-train/sample-004102.mp3,52
cv-valid-train/sample-004103.mp3,46
cv-valid-train/sample-004104.mp3,28
cv-valid-train/sample-004105.mp3,21
cv-valid-train/sample-004106.mp3,45
cv-valid-train/sample-004107.mp3,55
cv-valid-train/sample-004108.mp3,36
cv-valid-train/sample-004112.mp3,29
cv-valid-train/sample-004114.mp3,29
cv-valid-train/sample-004115.mp3,29
cv-valid-train/sample-004117.mp3,35
cv-valid-train/sample-004118.mp3,54
cv-valid-train/sample-004120.mp3,26
cv-valid-train/sample-004124.mp3,50
cv-valid-train/sample-004127.mp3,29
cv-valid-train/sample-004129.mp3,37
cv-valid-train/sample-004131.mp3,22
cv-valid-train/sample-004132.mp3,50
cv-valid-train/sample-004135.mp3,20
cv-valid-train/sample-004136.mp3,18
cv-valid-train/sample-004139.mp3,40
cv-valid-train/sample-004141.mp3,65
cv-valid-train/sample-004146.mp3,35
cv-valid-train/sample-004149.mp3,21
cv-valid-train/sample-004150.mp3,17
cv-valid-train/sample-004151.mp3,37
cv-valid-train/sample-004152.mp3,47
cv-valid-train/sample-004153.mp3,33
cv-valid-train/sample-004155.mp3,29
cv-valid-train/sample-004159.mp3,48
cv-valid-train/sample-004169.mp3,14
cv-valid-train/sample-004170.mp3,31
cv-valid-train/sample-004171.mp3,22
cv-valid-train/sample-004172.mp3,27
cv-valid-train/sample-004173.mp3,74
cv-valid-train/sample-004174.mp3,24
cv-valid-train/sample-004175.mp3,48
cv-valid-train/sample-004180.mp3,59
cv-valid-train/sample-004181.mp3,64
cv-valid-train/sample-004182.mp3,28
cv-valid-train/sample-004183.mp3,56
cv-valid-train/sample-004185.mp3,43
cv-valid-train/sample-004189.mp3,49
cv-valid-train/sample-004195.mp3,50
cv-valid-train/sample-004198.mp3,24
cv-valid-train/sample-004206.mp3,54
cv-valid-train/sample-004207.mp3,26
cv-valid-train/sample-004208.mp3,57
cv-valid-train/sample-004209.mp3,36
cv-valid-train/sample-004210.mp3,26
cv-valid-train/sample-004211.mp3,63
cv-valid-train/sample-004214.mp3,39
cv-valid-train/sample-004218.mp3,22
cv-valid-train/sample-004220.mp3,25
cv-valid-train/sample-004232.mp3,29
cv-valid-train/sample-004233.mp3,24
cv-valid-train/sample-004237.mp3,35
cv-valid-train/sample-004239.mp3,48
cv-valid-train/sample-004244.mp3,33
cv-valid-train/sample-004245.mp3,47
cv-valid-train/sample-004246.mp3,28
cv-valid-train/sample-004248.mp3,46
cv-valid-train/sample-004252.mp3,37
cv-valid-train/sample-004255.mp3,26
cv-valid-train/sample-004261.mp3,52
cv-valid-train/sample-004266.mp3,32
cv-valid-train/sample-004267.mp3,25
cv-valid-train/sample-004268.mp3,34
cv-valid-train/sample-004269.mp3,18
cv-valid-train/sample-004270.mp3,38
cv-valid-train/sample-004273.mp3,36
cv-valid-train/sample-004274.mp3,48
cv-valid-train/sample-004275.mp3,64
cv-valid-train/sample-004276.mp3,43
cv-valid-train/sample-004277.mp3,14
cv-valid-train/sample-004279.mp3,23
cv-valid-train/sample-004281.mp3,28
cv-valid-train/sample-004285.mp3,53
cv-valid-train/sample-004288.mp3,55
cv-valid-train/sample-004293.mp3,46
cv-valid-train/sample-004298.mp3,32
cv-valid-train/sample-004299.mp3,69
cv-valid-train/sample-004302.mp3,24
cv-valid-train/sample-004304.mp3,35
cv-valid-train/sample-004312.mp3,50
cv-valid-train/sample-004314.mp3,39
cv-valid-train/sample-004316.mp3,20
cv-valid-train/sample-004319.mp3,15
cv-valid-train/sample-004320.mp3,45
cv-valid-train/sample-004321.mp3,36
cv-valid-train/sample-004323.mp3,34
cv-valid-train/sample-004326.mp3,25
cv-valid-train/sample-004328.mp3,28
cv-valid-train/sample-004330.mp3,17
cv-valid-train/sample-004331.mp3,50
cv-valid-train/sample-004332.mp3,34
cv-valid-train/sample-004336.mp3,43
cv-valid-train/sample-004337.mp3,33
cv-valid-train/sample-004339.mp3,30
cv-valid-train/sample-004341.mp3,56
cv-valid-train/sample-004342.mp3,26
cv-valid-train/sample-004345.mp3,26
cv-valid-train/sample-004346.mp3,48
cv-valid-train/sample-004348.mp3,30
cv-valid-train/sample-004351.mp3,43
cv-valid-train/sample-004352.mp3,54
cv-valid-train/sample-004355.mp3,16
cv-valid-train/sample-004358.mp3,57
cv-valid-train/sample-004370.mp3,23
cv-valid-train/sample-004371.mp3,29
cv-valid-train/sample-004374.mp3,28
cv-valid-train/sample-004377.mp3,49
cv-valid-train/sample-004378.mp3,31
cv-valid-train/sample-004380.mp3,29
cv-valid-train/sample-004381.mp3,23
cv-valid-train/sample-004384.mp3,57
cv-valid-train/sample-004385.mp3,13
cv-valid-train/sample-004386.mp3,35
cv-valid-train/sample-004387.mp3,48
cv-valid-train/sample-004389.mp3,37
cv-valid-train/sample-004390.mp3,29
cv-valid-train/sample-004391.mp3,35
cv-valid-train/sample-004392.mp3,79
cv-valid-train/sample-004393.mp3,21
cv-valid-train/sample-004394.mp3,64
cv-valid-train/sample-004397.mp3,74
cv-valid-train/sample-004398.mp3,13
cv-valid-train/sample-004400.mp3,58
cv-valid-train/sample-004403.mp3,25
cv-valid-train/sample-004405.mp3,41
cv-valid-train/sample-004411.mp3,27
cv-valid-train/sample-004412.mp3,21
cv-valid-train/sample-004413.mp3,22
cv-valid-train/sample-004416.mp3,36
cv-valid-train/sample-004419.mp3,37
cv-valid-train/sample-004425.mp3,14
cv-valid-train/sample-004426.mp3,32
cv-valid-train/sample-004436.mp3,39
cv-valid-train/sample-004438.mp3,13
cv-valid-train/sample-004439.mp3,42
cv-valid-train/sample-004441.mp3,54
cv-valid-train/sample-004442.mp3,26
cv-valid-train/sample-004444.mp3,41
cv-valid-train/sample-004445.mp3,20
cv-valid-train/sample-004446.mp3,30
cv-valid-train/sample-004448.mp3,87
cv-valid-train/sample-004453.mp3,23
cv-valid-train/sample-004455.mp3,27
cv-valid-train/sample-004459.mp3,61
cv-valid-train/sample-004461.mp3,21
cv-valid-train/sample-004463.mp3,68
cv-valid-train/sample-004464.mp3,39
cv-valid-train/sample-004465.mp3,35
cv-valid-train/sample-004466.mp3,21
cv-valid-train/sample-004468.mp3,21
cv-valid-train/sample-004471.mp3,68
cv-valid-train/sample-004472.mp3,30
cv-valid-train/sample-004477.mp3,32
cv-valid-train/sample-004478.mp3,33
cv-valid-train/sample-004479.mp3,20
cv-valid-train/sample-004480.mp3,67
cv-valid-train/sample-004481.mp3,29
cv-valid-train/sample-004489.mp3,37
cv-valid-train/sample-004493.mp3,49
cv-valid-train/sample-004496.mp3,42
cv-valid-train/sample-004497.mp3,51
cv-valid-train/sample-004499.mp3,27
cv-valid-train/sample-004500.mp3,38
cv-valid-train/sample-004502.mp3,36
cv-valid-train/sample-004508.mp3,18
cv-valid-train/sample-004510.mp3,64
cv-valid-train/sample-004511.mp3,34
cv-valid-train/sample-004512.mp3,23
cv-valid-train/sample-004513.mp3,36
cv-valid-train/sample-004517.mp3,51
cv-valid-train/sample-004518.mp3,40
cv-valid-train/sample-004521.mp3,23
cv-valid-train/sample-004523.mp3,44
cv-valid-train/sample-004525.mp3,80
cv-valid-train/sample-004533.mp3,23
cv-valid-train/sample-004536.mp3,40
cv-valid-train/sample-004537.mp3,50
cv-valid-train/sample-004540.mp3,22
cv-valid-train/sample-004543.mp3,23
cv-valid-train/sample-004546.mp3,50
cv-valid-train/sample-004549.mp3,59
cv-valid-train/sample-004551.mp3,16
cv-valid-train/sample-004552.mp3,54
cv-valid-train/sample-004553.mp3,28
cv-valid-train/sample-004557.mp3,40
cv-valid-train/sample-004561.mp3,32
cv-valid-train/sample-004562.mp3,63
cv-valid-train/sample-004566.mp3,29
cv-valid-train/sample-004571.mp3,26
cv-valid-train/sample-004572.mp3,47
cv-valid-train/sample-004575.mp3,67
cv-valid-train/sample-004578.mp3,50
cv-valid-train/sample-004580.mp3,17
cv-valid-train/sample-004587.mp3,20
cv-valid-train/sample-004595.mp3,67
cv-valid-train/sample-004597.mp3,59
cv-valid-train/sample-004604.mp3,75
cv-valid-train/sample-004606.mp3,22
cv-valid-train/sample-004607.mp3,18
cv-valid-train/sample-004608.mp3,52
cv-valid-train/sample-004609.mp3,30
cv-valid-train/sample-004610.mp3,31
cv-valid-train/sample-004613.mp3,31
cv-valid-train/sample-004620.mp3,20
cv-valid-train/sample-004621.mp3,33
cv-valid-train/sample-004622.mp3,28
cv-valid-train/sample-004623.mp3,22
cv-valid-train/sample-004625.mp3,64
cv-valid-train/sample-004627.mp3,58
cv-valid-train/sample-004628.mp3,55
cv-valid-train/sample-004634.mp3,38
cv-valid-train/sample-004644.mp3,67
cv-valid-train/sample-004648.mp3,78
cv-valid-train/sample-004650.mp3,28
cv-valid-train/sample-004651.mp3,56
cv-valid-train/sample-004652.mp3,42
cv-valid-train/sample-004655.mp3,54
cv-valid-train/sample-004660.mp3,20
cv-valid-train/sample-004666.mp3,22
cv-valid-train/sample-004667.mp3,64
cv-valid-train/sample-004668.mp3,36
cv-valid-train/sample-004672.mp3,31
cv-valid-train/sample-004673.mp3,63
cv-valid-train/sample-004675.mp3,39
cv-valid-train/sample-004677.mp3,39
cv-valid-train/sample-004679.mp3,49
cv-valid-train/sample-004680.mp3,41
cv-valid-train/sample-004683.mp3,19
cv-valid-train/sample-004684.mp3,61
cv-valid-train/sample-004691.mp3,15
cv-valid-train/sample-004695.mp3,27
cv-valid-train/sample-004697.mp3,31
cv-valid-train/sample-004706.mp3,56
cv-valid-train/sample-004709.mp3,44
cv-valid-train/sample-004712.mp3,48
cv-valid-train/sample-004716.mp3,54
cv-valid-train/sample-004719.mp3,25
cv-valid-train/sample-004720.mp3,48
cv-valid-train/sample-004722.mp3,31
cv-valid-train/sample-004729.mp3,26
cv-valid-train/sample-004731.mp3,28
cv-valid-train/sample-004733.mp3,26
cv-valid-train/sample-004735.mp3,25
cv-valid-train/sample-004736.mp3,66
cv-valid-train/sample-004738.mp3,34
cv-valid-train/sample-004742.mp3,14
cv-valid-train/sample-004744.mp3,30
cv-valid-train/sample-004745.mp3,49
cv-valid-train/sample-004747.mp3,20
cv-valid-train/sample-004750.mp3,25
cv-valid-train/sample-004753.mp3,40
cv-valid-train/sample-004756.mp3,54
cv-valid-train/sample-004757.mp3,20
cv-valid-train/sample-004760.mp3,44
cv-valid-train/sample-004762.mp3,45
cv-valid-train/sample-004763.mp3,49
cv-valid-train/sample-004765.mp3,61
cv-valid-train/sample-004772.mp3,26
cv-valid-train/sample-004773.mp3,24
cv-valid-train/sample-004777.mp3,20
cv-valid-train/sample-004780.mp3,22
cv-valid-train/sample-004784.mp3,24
cv-valid-train/sample-004791.mp3,65
cv-valid-train/sample-004792.mp3,42
cv-valid-train/sample-004793.mp3,21
cv-valid-train/sample-004795.mp3,67
cv-valid-train/sample-004797.mp3,22
cv-valid-train/sample-004800.mp3,17
cv-valid-train/sample-004806.mp3,25
cv-valid-train/sample-004808.mp3,33
cv-valid-train/sample-004810.mp3,19
cv-valid-train/sample-004811.mp3,50
cv-valid-train/sample-004813.mp3,65
cv-valid-train/sample-004815.mp3,20
cv-valid-train/sample-004817.mp3,22
cv-valid-train/sample-004819.mp3,31
cv-valid-train/sample-004820.mp3,49
cv-valid-train/sample-004822.mp3,20
cv-valid-train/sample-004823.mp3,20
cv-valid-train/sample-004826.mp3,62
cv-valid-train/sample-004827.mp3,49
cv-valid-train/sample-004828.mp3,48
cv-valid-train/sample-004830.mp3,24
cv-valid-train/sample-004831.mp3,31
cv-valid-train/sample-004832.mp3,63
cv-valid-train/sample-004835.mp3,38
cv-valid-train/sample-004836.mp3,22
cv-valid-train/sample-004839.mp3,40
cv-valid-train/sample-004840.mp3,31
cv-valid-train/sample-004841.mp3,36
cv-valid-train/sample-004842.mp3,54
cv-valid-train/sample-004844.mp3,20
cv-valid-train/sample-004845.mp3,66
cv-valid-train/sample-004846.mp3,57
cv-valid-train/sample-004849.mp3,26
cv-valid-train/sample-004851.mp3,46
cv-valid-train/sample-004853.mp3,35
cv-valid-train/sample-004854.mp3,26
cv-valid-train/sample-004856.mp3,60
cv-valid-train/sample-004857.mp3,27
cv-valid-train/sample-004859.mp3,39
cv-valid-train/sample-004867.mp3,43
cv-valid-train/sample-004869.mp3,45
cv-valid-train/sample-004872.mp3,58
cv-valid-train/sample-004876.mp3,48
cv-valid-train/sample-004877.mp3,49
cv-valid-train/sample-004879.mp3,64
cv-valid-train/sample-004881.mp3,69
cv-valid-train/sample-004882.mp3,30
cv-valid-train/sample-004883.mp3,43
cv-valid-train/sample-004884.mp3,32
cv-valid-train/sample-004885.mp3,25
cv-valid-train/sample-004888.mp3,24
cv-valid-train/sample-004891.mp3,22
cv-valid-train/sample-004892.mp3,34
cv-valid-train/sample-004893.mp3,58
cv-valid-train/sample-004895.mp3,55
cv-valid-train/sample-004896.mp3,66
cv-valid-train/sample-004898.mp3,20
cv-valid-train/sample-004906.mp3,43
cv-valid-train/sample-004907.mp3,53
cv-valid-train/sample-004912.mp3,56
cv-valid-train/sample-004913.mp3,62
cv-valid-train/sample-004916.mp3,58
cv-valid-train/sample-004918.mp3,29
cv-valid-train/sample-004923.mp3,19
cv-valid-train/sample-004928.mp3,77
cv-valid-train/sample-004929.mp3,62
cv-valid-train/sample-004930.mp3,18
cv-valid-train/sample-004933.mp3,28
cv-valid-train/sample-004936.mp3,35
cv-valid-train/sample-004937.mp3,24
cv-valid-train/sample-004938.mp3,38
cv-valid-train/sample-004940.mp3,41
cv-valid-train/sample-004941.mp3,53
cv-valid-train/sample-004942.mp3,48
cv-valid-train/sample-004943.mp3,40
cv-valid-train/sample-004946.mp3,43
cv-valid-train/sample-004947.mp3,50
cv-valid-train/sample-004954.mp3,28
cv-valid-train/sample-004963.mp3,21
cv-valid-train/sample-004964.mp3,27
cv-valid-train/sample-004968.mp3,44
cv-valid-train/sample-004970.mp3,56
cv-valid-train/sample-004976.mp3,68
cv-valid-train/sample-004977.mp3,59
cv-valid-train/sample-004978.mp3,57
cv-valid-train/sample-004985.mp3,14
cv-valid-train/sample-004986.mp3,76
cv-valid-train/sample-004989.mp3,66
cv-valid-train/sample-004991.mp3,18
cv-valid-train/sample-004992.mp3,59
cv-valid-train/sample-004996.mp3,40
cv-valid-train/sample-005000.mp3,65
cv-valid-train/sample-005001.mp3,13
cv-valid-train/sample-005006.mp3,26
cv-valid-train/sample-005007.mp3,21
cv-valid-train/sample-005013.mp3,58
cv-valid-train/sample-005017.mp3,54
cv-valid-train/sample-005020.mp3,25
cv-valid-train/sample-005021.mp3,60
cv-valid-train/sample-005027.mp3,58
cv-valid-train/sample-005033.mp3,27
cv-valid-train/sample-005034.mp3,52
cv-valid-train/sample-005043.mp3,20
cv-valid-train/sample-005047.mp3,36
cv-valid-train/sample-005049.mp3,35
cv-valid-train/sample-005056.mp3,21
cv-valid-train/sample-005059.mp3,24
cv-valid-train/sample-005062.mp3,24
cv-valid-train/sample-005063.mp3,34
cv-valid-train/sample-005064.mp3,15
cv-valid-train/sample-005065.mp3,29
cv-valid-train/sample-005070.mp3,55
cv-valid-train/sample-005076.mp3,31
cv-valid-train/sample-005077.mp3,34
cv-valid-train/sample-005080.mp3,38
cv-valid-train/sample-005082.mp3,27
cv-valid-train/sample-005083.mp3,32
cv-valid-train/sample-005084.mp3,34
cv-valid-train/sample-005096.mp3,24
cv-valid-train/sample-005098.mp3,40
cv-valid-train/sample-005101.mp3,55
cv-valid-train/sample-005102.mp3,39
cv-valid-train/sample-005104.mp3,42
cv-valid-train/sample-005109.mp3,47
cv-valid-train/sample-005112.mp3,24
cv-valid-train/sample-005113.mp3,31
cv-valid-train/sample-005114.mp3,29
cv-valid-train/sample-005117.mp3,39
cv-valid-train/sample-005118.mp3,23
cv-valid-train/sample-005119.mp3,43
cv-valid-train/sample-005125.mp3,26
cv-valid-train/sample-005130.mp3,37
cv-valid-train/sample-005131.mp3,56
cv-valid-train/sample-005134.mp3,28
cv-valid-train/sample-005135.mp3,41
cv-valid-train/sample-005136.mp3,21
cv-valid-train/sample-005143.mp3,51
cv-valid-train/sample-005148.mp3,33
cv-valid-train/sample-005153.mp3,21
cv-valid-train/sample-005154.mp3,38
cv-valid-train/sample-005155.mp3,53
cv-valid-train/sample-005156.mp3,27
cv-valid-train/sample-005164.mp3,29
cv-valid-train/sample-005165.mp3,52
cv-valid-train/sample-005166.mp3,20
cv-valid-train/sample-005167.mp3,57
cv-valid-train/sample-005169.mp3,23
cv-valid-train/sample-005171.mp3,38
cv-valid-train/sample-005173.mp3,48
cv-valid-train/sample-005174.mp3,27
cv-valid-train/sample-005176.mp3,21
cv-valid-train/sample-005180.mp3,43
cv-valid-train/sample-005181.mp3,19
cv-valid-train/sample-005182.mp3,21
cv-valid-train/sample-005184.mp3,26
cv-valid-train/sample-005187.mp3,76
cv-valid-train/sample-005188.mp3,21
cv-valid-train/sample-005189.mp3,29
cv-valid-train/sample-005190.mp3,51
cv-valid-train/sample-005193.mp3,24
cv-valid-train/sample-005194.mp3,48
cv-valid-train/sample-005196.mp3,43
cv-valid-train/sample-005197.mp3,50
cv-valid-train/sample-005201.mp3,26
cv-valid-train/sample-005203.mp3,37
cv-valid-train/sample-005212.mp3,49
cv-valid-train/sample-005214.mp3,24
cv-valid-train/sample-005218.mp3,27
cv-valid-train/sample-005219.mp3,35
cv-valid-train/sample-005223.mp3,38
cv-valid-train/sample-005225.mp3,22
cv-valid-train/sample-005226.mp3,21
cv-valid-train/sample-005228.mp3,30
cv-valid-train/sample-005235.mp3,40
cv-valid-train/sample-005240.mp3,60
cv-valid-train/sample-005242.mp3,20
cv-valid-train/sample-005244.mp3,19
cv-valid-train/sample-005245.mp3,55
cv-valid-train/sample-005249.mp3,36
cv-valid-train/sample-005254.mp3,31
cv-valid-train/sample-005262.mp3,43
cv-valid-train/sample-005263.mp3,32
cv-valid-train/sample-005264.mp3,34
cv-valid-train/sample-005267.mp3,40
cv-valid-train/sample-005269.mp3,61
cv-valid-train/sample-005272.mp3,36
cv-valid-train/sample-005274.mp3,65
cv-valid-train/sample-005276.mp3,26
cv-valid-train/sample-005277.mp3,41
cv-valid-train/sample-005278.mp3,39
cv-valid-train/sample-005283.mp3,48
cv-valid-train/sample-005288.mp3,21
cv-valid-train/sample-005290.mp3,37
cv-valid-train/sample-005291.mp3,22
cv-valid-train/sample-005294.mp3,47
cv-valid-train/sample-005296.mp3,14
cv-valid-train/sample-005304.mp3,65
cv-valid-train/sample-005311.mp3,26
cv-valid-train/sample-005319.mp3,33
cv-valid-train/sample-005320.mp3,24
cv-valid-train/sample-005323.mp3,25
cv-valid-train/sample-005324.mp3,13
cv-valid-train/sample-005328.mp3,47
cv-valid-train/sample-005330.mp3,30
cv-valid-train/sample-005331.mp3,32
cv-valid-train/sample-005332.mp3,15
cv-valid-train/sample-005336.mp3,20
cv-valid-train/sample-005339.mp3,22
cv-valid-train/sample-005341.mp3,22
cv-valid-train/sample-005342.mp3,26
cv-valid-train/sample-005345.mp3,26
cv-valid-train/sample-005350.mp3,20
cv-valid-train/sample-005354.mp3,25
cv-valid-train/sample-005356.mp3,51
cv-valid-train/sample-005371.mp3,26
cv-valid-train/sample-005372.mp3,55
cv-valid-train/sample-005374.mp3,44
cv-valid-train/sample-005376.mp3,74
cv-valid-train/sample-005379.mp3,32
cv-valid-train/sample-005381.mp3,32
cv-valid-train/sample-005382.mp3,38
cv-valid-train/sample-005384.mp3,37
cv-valid-train/sample-005385.mp3,31
cv-valid-train/sample-005386.mp3,37
cv-valid-train/sample-005388.mp3,45
cv-valid-train/sample-005389.mp3,34
cv-valid-train/sample-005390.mp3,32
cv-valid-train/sample-005394.mp3,37
cv-valid-train/sample-005397.mp3,20
cv-valid-train/sample-005398.mp3,56
cv-valid-train/sample-005400.mp3,55
cv-valid-train/sample-005401.mp3,32
cv-valid-train/sample-005402.mp3,59
cv-valid-train/sample-005405.mp3,34
cv-valid-train/sample-005409.mp3,31
cv-valid-train/sample-005414.mp3,17
cv-valid-train/sample-005416.mp3,28
cv-valid-train/sample-005417.mp3,35
cv-valid-train/sample-005418.mp3,56
cv-valid-train/sample-005420.mp3,73
cv-valid-train/sample-005430.mp3,34
cv-valid-train/sample-005441.mp3,22
cv-valid-train/sample-005444.mp3,36
cv-valid-train/sample-005446.mp3,28
cv-valid-train/sample-005448.mp3,60
cv-valid-train/sample-005450.mp3,20
cv-valid-train/sample-005452.mp3,30
cv-valid-train/sample-005453.mp3,63
cv-valid-train/sample-005455.mp3,47
cv-valid-train/sample-005459.mp3,31
cv-valid-train/sample-005464.mp3,34
cv-valid-train/sample-005466.mp3,41
cv-valid-train/sample-005467.mp3,44
cv-valid-train/sample-005468.mp3,34
cv-valid-train/sample-005470.mp3,20
cv-valid-train/sample-005471.mp3,32
cv-valid-train/sample-005472.mp3,29
cv-valid-train/sample-005478.mp3,20
cv-valid-train/sample-005479.mp3,46
cv-valid-train/sample-005483.mp3,27
cv-valid-train/sample-005487.mp3,22
cv-valid-train/sample-005490.mp3,51
cv-valid-train/sample-005491.mp3,25
cv-valid-train/sample-005499.mp3,60
cv-valid-train/sample-005500.mp3,24
cv-valid-train/sample-005501.mp3,28
cv-valid-train/sample-005502.mp3,59
cv-valid-train/sample-005504.mp3,22
cv-valid-train/sample-005505.mp3,62
cv-valid-train/sample-005506.mp3,45
cv-valid-train/sample-005508.mp3,57
cv-valid-train/sample-005509.mp3,20
cv-valid-train/sample-005510.mp3,48
cv-valid-train/sample-005512.mp3,39
cv-valid-train/sample-005514.mp3,27
cv-valid-train/sample-005516.mp3,37
cv-valid-train/sample-005526.mp3,29
cv-valid-train/sample-005528.mp3,33
cv-valid-train/sample-005529.mp3,21
cv-valid-train/sample-005532.mp3,27
cv-valid-train/sample-005534.mp3,43
cv-valid-train/sample-005539.mp3,47
cv-valid-train/sample-005544.mp3,40
cv-valid-train/sample-005546.mp3,51
cv-valid-train/sample-005552.mp3,52
cv-valid-train/sample-005554.mp3,34
cv-valid-train/sample-005559.mp3,44
cv-valid-train/sample-005569.mp3,59
cv-valid-train/sample-005572.mp3,34
cv-valid-train/sample-005573.mp3,24
cv-valid-train/sample-005574.mp3,35
cv-valid-train/sample-005575.mp3,41
cv-valid-train/sample-005576.mp3,51
cv-valid-train/sample-005577.mp3,40
cv-valid-train/sample-005578.mp3,53
cv-valid-train/sample-005583.mp3,31
cv-valid-train/sample-005584.mp3,57
cv-valid-train/sample-005587.mp3,29
cv-valid-train/sample-005588.mp3,21
cv-valid-train/sample-005590.mp3,26
cv-valid-train/sample-005592.mp3,18
cv-valid-train/sample-005596.mp3,47
cv-valid-train/sample-005597.mp3,26
cv-valid-train/sample-005598.mp3,17
cv-valid-train/sample-005600.mp3,65
cv-valid-train/sample-005601.mp3,23
cv-valid-train/sample-005603.mp3,70
cv-valid-train/sample-005605.mp3,35
cv-valid-train/sample-005606.mp3,38
cv-valid-train/sample-005607.mp3,27
cv-valid-train/sample-005611.mp3,49
cv-valid-train/sample-005613.mp3,47
cv-valid-train/sample-005616.mp3,21
cv-valid-train/sample-005618.mp3,39
cv-valid-train/sample-005621.mp3,21
cv-valid-train/sample-005623.mp3,37
cv-valid-train/sample-005625.mp3,23
